CRASH DATE,CRASH TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,COLLISION_ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
2020-02-15,12:03:00,,,40.728855,-73.92782,POINT (-73.92782 40.728855),BROOKLYN QUEENS EXPRESSWAY,,,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Driver Inattention/Distraction,,,,4288715,Station Wagon/Sport Utility Vehicle,Carry All,,,
2020-02-15,08:36:00,QUEENS,11374,40.73093,-73.864586,POINT (-73.864586 40.73093),62 DRIVE,QUEENS BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4288642,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2020-02-15,11:44:00,BRONX,10468,40.858673,-73.899216,POINT (-73.899216 40.858673),GRAND CONCOURSE,FIELD PLACE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4289614,Taxi,Station Wagon/Sport Utility Vehicle,,,
2020-02-15,22:15:00,MANHATTAN,10018,40.755436,-73.98954,POINT (-73.98954 40.755436),,,260 WEST 40 STREET,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,Unspecified,,,4289335,Sedan,Sedan,Sedan,,
2020-02-15,16:30:00,BRONX,10452,40.840927,-73.912704,POINT (-73.912704 40.840927),GRAND CONCOURSE,EAST 172 STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4292406,Station Wagon/Sport Utility Vehicle,Sedan,,,
2020-02-15,09:40:00,BROOKLYN,11217,40.677773,-73.97747,POINT (-73.97747 40.677773),,,59 SAINT JOHNS PLACE,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4289502,Sedan,Sedan,,,
2020-02-15,23:19:00,,,,,,HENRY HUDSON PARKWAY,,,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,Unspecified,,,,4289266,Sedan,Station Wagon/Sport Utility Vehicle,,,
2020-02-15,14:45:00,BROOKLYN,11236,40.65002,-73.91555,POINT (-73.91555 40.65002),AVENUE B,EAST 91 STREET,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4289359,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,
2020-02-15,20:28:00,,,40.75829,-73.83431,POINT (-73.83431 40.75829),ROOSEVELT AVENUE,COLLEGE POINT BOULEVARD,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Passing or Lane Usage Improper,,,,4288814,Sedan,Station Wagon/Sport Utility Vehicle,,,
2020-02-15,14:21:00,QUEENS,11378,40.726494,-73.91469,POINT (-73.91469 40.726494),56 STREET,55 DRIVE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4288719,Station Wagon/Sport Utility Vehicle,,,,
2020-02-15,22:21:00,,,40.786545,-73.95256,POINT (-73.95256 40.786545),EAST 96 STREET,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4290433,Sedan,Sedan,,,
2020-02-15,04:15:00,,,,,,FDR DRIVE,,,3,0,0,0,0,0,3,0,Unspecified,,,,,4290109,Taxi,,,,
2020-02-15,00:30:00,,,,,,GRAND CENTRAL PKWY,,,0,0,0,0,0,0,0,0,Unspecified,,,,,4288592,Sedan,,,,
2020-02-15,07:15:00,BROOKLYN,11230,40.625282,-73.96047,POINT (-73.96047 40.625282),AVENUE J,EAST 16 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,4288777,Tractor Truck Diesel,,,,
2020-02-15,18:55:00,,,40.776188,-73.90596,POINT (-73.90596 40.776188),21 AVENUE,,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,4288941,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2020-02-15,10:00:00,,,40.82304,-73.88193,POINT (-73.88193 40.82304),BRUCKNER EXPRESSWAY,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4289247,Sedan,Sedan,,,
2020-02-15,15:20:00,MANHATTAN,10013,40.720627,-74.00522,POINT (-74.00522 40.720627),WEST BROADWAY,LISPENARD STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4288976,Sedan,Sedan,,,
2020-02-15,23:15:00,MANHATTAN,10034,40.86676,-73.920616,POINT (-73.920616 40.86676),WEST 207 STREET,VERMILYEA AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,4289788,Station Wagon/Sport Utility Vehicle,,,,
2020-02-15,18:30:00,STATEN ISLAND,10312,40.534325,-74.193016,POINT (-74.193016 40.534325),DRUMGOOLE ROAD EAST,HUGUENOT AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4290122,Sedan,,,,
2020-02-15,21:34:00,MANHATTAN,10016,40.743324,-73.984085,POINT (-73.984085 40.743324),EAST 28 STREET,PARK AVENUE SOUTH,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,4288898,Taxi,Taxi,,,
2020-02-15,13:00:00,BROOKLYN,11235,40.585556,-73.94881,POINT (-73.94881 40.585556),,,3100 OCEAN AVENUE,0,0,0,0,0,0,0,0,Other Vehicular,Passing Too Closely,,,,4289586,Sedan,Station Wagon/Sport Utility Vehicle,,,
2020-02-15,19:11:00,MANHATTAN,10003,40.730457,-73.99366,POINT (-73.99366 40.730457),,,300 MERCER STREET,0,0,0,0,0,0,0,0,View Obstructed/Limited,Unspecified,,,,4289064,Taxi,Sedan,,,
2020-02-15,10:59:00,QUEENS,11416,40.68816,-73.848854,POINT (-73.848854 40.68816),WOODHAVEN BOULEVARD,ATLANTIC AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Following Too Closely,,,,4289491,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2020-02-15,00:19:00,,,40.584644,-73.94899,POINT (-73.94899 40.584644),BELT PARKWAY,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4289578,Sedan,Sedan,,,
2020-02-15,06:50:00,BRONX,10463,40.877632,-73.90167,POINT (-73.90167 40.877632),,,3078 HEATH AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,4289260,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,
2020-02-15,05:05:00,,,,,,EAST 57 STREET,QUEENSBORO BRIDGE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4288567,Station Wagon/Sport Utility Vehicle,Taxi,,,
2020-02-15,15:45:00,QUEENS,11363,40.76229,-73.75711,POINT (-73.75711 40.76229),NORTHERN BOULEVARD,CROSS ISLAND PARKWAY,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4289180,Station Wagon/Sport Utility Vehicle,Sedan,,,
2020-02-15,23:00:00,QUEENS,11411,40.701748,-73.74117,POINT (-73.74117 40.701748),,,114-15 SPRINGFIELD BOULEVARD,3,0,0,0,0,0,3,0,Unspecified,Unspecified,,,,4288894,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2020-02-15,13:06:00,,,40.658,-73.935905,POINT (-73.935905 40.658),WINTHROP STREET,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4288740,Sedan,Station Wagon/Sport Utility Vehicle,,,
2020-02-15,15:55:00,BRONX,10458,40.857372,-73.886024,POINT (-73.886024 40.857372),ARTHUR AVENUE,EAST 189 STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4289679,Sedan,Sedan,,,
2020-02-15,10:50:00,QUEENS,11106,40.765224,-73.9317,POINT (-73.9317 40.765224),21 STREET,BROADWAY,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4288935,Sedan,Station Wagon/Sport Utility Vehicle,,,
2020-02-15,12:00:00,,,40.72659,-73.81944,POINT (-73.81944 40.72659),72 ROAD,,,0,0,0,0,0,0,0,0,Unspecified,,,,,4288872,Station Wagon/Sport Utility Vehicle,,,,
2020-02-15,17:00:00,QUEENS,11693,40.58754,-73.81139,POINT (-73.81139 40.58754),,,86-13 ROCKAWAY BEACH BOULEVARD,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Backing Unsafely,,,,4288744,Station Wagon/Sport Utility Vehicle,Sedan,,,
2020-02-15,11:05:00,QUEENS,11415,40.71072,-73.834885,POINT (-73.834885 40.71072),80 ROAD,PARK LANE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4289483,Station Wagon/Sport Utility Vehicle,4 dr sedan,,,
2020-02-15,12:28:00,BROOKLYN,11218,40.640606,-73.97897,POINT (-73.97897 40.640606),,,557 MC DONALD AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4290162,Sedan,Box Truck,,,
2020-02-15,03:15:00,,,,,,NEW ENGLAND THRUWAY,,,1,0,0,0,0,0,1,0,Unsafe Speed,,,,,4288808,Station Wagon/Sport Utility Vehicle,,,,
2020-02-15,12:30:00,,,,,,,,144 VANPELT AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4291578,Sedan,Sedan,,,
2020-02-15,15:25:00,QUEENS,11369,40.760906,-73.87295,POINT (-73.87295 40.760906),96 STREET,30 AVENUE,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4289093,Sedan,Bike,,,
2020-02-15,14:00:00,QUEENS,11365,40.73417,-73.786545,POINT (-73.786545 40.73417),,,69-45 185 STREET,2,0,0,0,0,0,2,0,Backing Unsafely,Unsafe Speed,,,,4288871,Sedan,Sedan,,,
2020-02-15,01:00:00,QUEENS,11365,40.7406,-73.81025,POINT (-73.81025 40.7406),59 AVENUE,PARSONS BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,,,,,4288671,Sedan,,,,
2020-02-15,21:25:00,MANHATTAN,10022,40.76155,-73.96659,POINT (-73.96659 40.76155),3 AVENUE,EAST 59 STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4291143,Pick-up Truck,Sedan,,,
2020-02-15,14:25:00,,,40.60393,-74.14055,POINT (-74.14055 40.60393),,,767 WOOLLEY AVENUE,2,0,0,0,0,0,2,0,Lost Consciousness,Unspecified,Unspecified,Unspecified,,4289447,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan,
2020-02-15,14:30:00,,,40.675446,-73.81354,POINT (-73.81354 40.675446),ROCKAWAY BOULEVARD,124 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4288801,Station Wagon/Sport Utility Vehicle,Sedan,,,
2020-02-15,09:55:00,BROOKLYN,11233,40.676014,-73.903465,POINT (-73.903465 40.676014),ATLANTIC AVENUE,VAN SIDERIN AVENUE,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,Unspecified,,,4288723,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,
2020-02-15,19:14:00,,,40.66494,-73.99664,POINT (-73.99664 40.66494),GOWANUS EXPY (BQE),,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4288879,Sedan,Sedan,,,
2020-02-15,12:30:00,,,40.725876,-73.76007,POINT (-73.76007 40.725876),GRAND CENTRAL PKWY,,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,4288712,Station Wagon/Sport Utility Vehicle,Sedan,,,
2020-02-15,01:10:00,BROOKLYN,11211,40.710705,-73.95107,POINT (-73.95107 40.710705),,,346 UNION AVENUE,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4289088,Sedan,,,,
2020-02-15,17:45:00,QUEENS,11368,40.7408,-73.85877,POINT (-73.85877 40.7408),102 STREET,LEWIS AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4300837,Sedan,Sedan,,,
2020-02-15,14:20:00,QUEENS,11435,40.691982,-73.808044,POINT (-73.808044 40.691982),PINEGROVE STREET,105 AVENUE,,1,0,0,0,0,0,1,0,Other Vehicular,Unspecified,,,,4289843,Sedan,Pumper tru,,,
2020-02-15,18:37:00,,,40.74457,-73.731575,POINT (-73.731575 40.74457),GRAND CENTRAL PKWY,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4288956,Station Wagon/Sport Utility Vehicle,Sedan,,,
2020-02-15,21:45:00,QUEENS,11434,40.68775,-73.79039,POINT (-73.79039 40.68775),LINDEN BOULEVARD,157 STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4288838,Sedan,Sedan,,,
2020-02-15,07:30:00,BRONX,10456,40.835598,-73.9138,POINT (-73.9138 40.835598),EAST 169 STREET,GRANT AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,Unspecified,,,4291004,Sedan,Sedan,Sedan,,
2020-02-15,10:20:00,QUEENS,11358,40.756397,-73.804535,POINT (-73.804535 40.756397),162 STREET,45 AVENUE,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4288676,Station Wagon/Sport Utility Vehicle,,,,
2020-02-15,00:00:00,BROOKLYN,11213,40.667854,-73.932,POINT (-73.932 40.667854),,,1706 UNION STREET,0,0,0,0,0,0,0,0,Unspecified,,,,,4288741,Sedan,,,,
2020-02-15,23:46:00,,,40.742836,-73.97214,POINT (-73.97214 40.742836),FDR DRIVE,,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Driver Inattention/Distraction,,,4297598,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan,,
2020-02-15,01:40:00,BROOKLYN,11203,40.655334,-73.93077,POINT (-73.93077 40.655334),UTICA AVENUE,LENOX ROAD,,2,0,0,0,0,0,2,0,Unspecified,,,,,4289396,Sedan,,,,
2020-02-15,14:49:00,,,40.874992,-73.81846,POINT (-73.81846 40.874992),HUTCHINSON RIVER PARKWAY,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,4290553,Sedan,Sedan,Sedan,Sedan,Station Wagon/Sport Utility Vehicle
2020-02-15,07:57:00,,,40.826275,-73.85971,POINT (-73.85971 40.826275),BRUCKNER BOULEVARD,WHITE PLAINS ROAD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4289230,Taxi,Pick-up Truck,,,
2020-02-15,20:55:00,QUEENS,11434,40.66684,-73.78941,POINT (-73.78941 40.66684),150 STREET,NORTH CONDUIT AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,4288835,Sedan,Sedan,,,
2020-02-15,15:35:00,QUEENS,11355,40.754658,-73.833115,POINT (-73.833115 40.754658),SANFORD AVENUE,COLLEGE POINT BOULEVARD,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4288772,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2020-02-15,06:30:00,,,40.863914,-73.91047,POINT (-73.91047 40.863914),MAJOR DEEGAN EXPRESSWAY,,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,4288804,Taxi,Station Wagon/Sport Utility Vehicle,,,
2020-02-15,12:00:00,BRONX,10472,40.830055,-73.86499,POINT (-73.86499 40.830055),TAYLOR AVENUE,GLEASON AVENUE,,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,4289225,Sedan,Pick-up Truck,,,
2020-02-15,00:41:00,BRONX,10457,40.85407,-73.89932,POINT (-73.89932 40.85407),VALENTINE AVENUE,EAST 181 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4288578,Sedan,Station Wagon/Sport Utility Vehicle,,,
2020-02-15,11:15:00,BRONX,10458,40.86038,-73.88889,POINT (-73.88889 40.86038),EAST FORDHAM ROAD,WASHINGTON AVENUE,,3,0,0,0,0,0,3,0,Passing or Lane Usage Improper,Unspecified,,,,4289706,Sedan,Station Wagon/Sport Utility Vehicle,,,
2020-02-15,09:15:00,,,40.723366,-73.99571,POINT (-73.99571 40.723366),MULBERRY STREET,,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4288637,Box Truck,Sedan,,,
2020-02-15,22:00:00,QUEENS,11101,40.748924,-73.937386,POINT (-73.937386 40.748924),JACKSON AVENUE,QUEENS BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4288827,Station Wagon/Sport Utility Vehicle,Sedan,,,
2020-02-15,19:06:00,QUEENS,11432,40.717693,-73.81128,POINT (-73.81128 40.717693),,,150-70 GOETHALS AVENUE,0,0,0,0,0,0,0,0,Backing Unsafely,Following Too Closely,,,,4288875,Sedan,Station Wagon/Sport Utility Vehicle,,,
2020-02-15,16:10:00,BROOKLYN,11201,40.689144,-73.99071,POINT (-73.99071 40.689144),ATLANTIC AVENUE,BOERUM PLACE,,0,0,0,0,0,0,0,0,Oversized Vehicle,Driver Inattention/Distraction,,,,4289187,Ambulance,Station Wagon/Sport Utility Vehicle,,,
2020-02-15,16:50:00,BROOKLYN,11249,40.720158,-73.95977,POINT (-73.95977 40.720158),,,146 WYTHE AVENUE,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4289392,Sedan,,,,
2020-02-15,00:25:00,BRONX,10460,40.833584,-73.88683,POINT (-73.88683 40.833584),,,1534 BRYANT AVENUE,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,4288919,Station Wagon/Sport Utility Vehicle,Sedan,,,
2020-02-15,11:15:00,BRONX,10458,40.85713,-73.89112,POINT (-73.89112 40.85713),,,4643 3 AVENUE,0,0,0,0,0,0,0,0,Brakes Defective,,,,,4289686,Sedan,,,,
2020-02-15,23:32:00,MANHATTAN,10019,40.765675,-73.97624,POINT (-73.97624 40.765675),CENTRAL PARK SOUTH,AVENUE OF THE AMERICAS,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4289040,Sedan,Sedan,,,
2020-02-15,04:30:00,QUEENS,11373,40.745796,-73.88385,POINT (-73.88385 40.745796),BAXTER AVENUE,41 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4289134,Sedan,Station Wagon/Sport Utility Vehicle,,,
2020-02-15,00:00:00,,,40.672176,-73.89397,POINT (-73.89397 40.672176),VERMONT STREET,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4288841,Sedan,Station Wagon/Sport Utility Vehicle,,,
2020-02-15,16:00:00,,,,,,VANWYCK EXPRESSWAY,LIBERTY AVENUE,,0,0,0,0,0,0,0,0,Unsafe Speed,Passing or Lane Usage Improper,,,,4289488,Sedan,Sedan,,,
2020-02-15,01:00:00,QUEENS,11411,40.694122,-73.742744,POINT (-73.742744 40.694122),,,218-15 118 AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4289808,Sedan,Sedan,,,
2020-02-15,14:00:00,BROOKLYN,11212,40.65621,-73.914665,POINT (-73.914665 40.65621),CHURCH AVENUE,ROCKAWAY PARKWAY,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4289369,Sedan,Station Wagon/Sport Utility Vehicle,,,
2020-02-15,20:00:00,BRONX,10467,40.869694,-73.86723,POINT (-73.86723 40.869694),WHITE PLAINS ROAD,ADEE AVENUE,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4289076,Station Wagon/Sport Utility Vehicle,,,,
2020-02-15,17:35:00,,,40.845882,-73.930435,POINT (-73.930435 40.845882),CROSS BRONX EXPY,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4289296,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2020-02-15,02:35:00,,,,,,HENRY HUDSON PARKWAY RAMP,,,0,0,0,0,0,0,0,0,Aggressive Driving/Road Rage,Unspecified,,,,4288570,Taxi,,,,
2020-02-15,10:30:00,MANHATTAN,10034,40.865795,-73.920006,POINT (-73.920006 40.865795),WEST 207 STREET,SHERMAN AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4289777,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2020-02-15,22:39:00,BROOKLYN,11235,40.587418,-73.95936,POINT (-73.95936 40.587418),AVENUE Z,EAST 11 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4289589,Station Wagon/Sport Utility Vehicle,Sedan,,,
2020-02-15,18:50:00,,,40.829185,-73.928764,POINT (-73.928764 40.829185),EAST 161 STREET,MACOMBS DAM BRIDGE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4289557,Station Wagon/Sport Utility Vehicle,Taxi,,,
2020-02-15,13:30:00,,,40.666405,-73.802635,POINT (-73.802635 40.666405),BELT PARKWAY,,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4288834,Station Wagon/Sport Utility Vehicle,Sedan,Sedan,,
2020-02-15,11:49:00,,,,,,STATEN ISLAND EXPRESSWAY,,,9,0,0,0,0,0,9,0,Following Too Closely,Unspecified,Unspecified,,,4290569,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,
2020-02-15,23:15:00,,,40.665836,-73.75739,POINT (-73.75739 40.665836),BELT PARKWAY,,,3,0,0,0,0,0,3,0,Driver Inattention/Distraction,Unspecified,,,,4289038,Sedan,Station Wagon/Sport Utility Vehicle,,,
2020-02-15,06:00:00,QUEENS,11432,40.71303,-73.78229,POINT (-73.78229 40.71303),,,180-05 HILLSIDE AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4288600,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,
2020-02-15,16:30:00,QUEENS,11004,40.736362,-73.71284,POINT (-73.71284 40.736362),255 STREET,HILLSIDE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4288890,Sedan,Station Wagon/Sport Utility Vehicle,,,
2020-02-15,08:15:00,MANHATTAN,10128,40.787224,-73.95417,POINT (-73.95417 40.787224),EAST 96 STREET,MADISON AVENUE,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,4289416,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2020-02-15,20:15:00,MANHATTAN,10016,40.74135,-73.981316,POINT (-73.981316 40.74135),EAST 27 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4288897,Sedan,Station Wagon/Sport Utility Vehicle,,,
2020-02-15,11:30:00,,,40.829597,-73.94814,POINT (-73.94814 40.829597),WEST 150 STREET,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4288823,Box Truck,Station Wagon/Sport Utility Vehicle,,,
2020-02-15,14:48:00,,,40.67399,-73.73506,POINT (-73.73506 40.67399),LAURELTON PARKWAY,MERRICK BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,4288781,Sedan,Sedan,Sedan,,
2020-02-15,17:01:00,QUEENS,11354,40.76124,-73.83194,POINT (-73.83194 40.76124),,,135-24 37 AVENUE,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4288738,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2020-02-15,00:47:00,MANHATTAN,10036,40.7603,-73.99499,POINT (-73.99499 40.7603),WEST 43 STREET,10 AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Following Too Closely,,,,4288787,Taxi,Taxi,,,
2020-02-15,16:00:00,,,40.758377,-73.994385,POINT (-73.994385 40.758377),DYER AVENUE,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,4289889,Ford Van,Station Wagon/Sport Utility Vehicle,,,
2020-02-15,04:14:00,QUEENS,11434,40.667084,-73.77524,POINT (-73.77524 40.667084),SOUTH CONDUIT AVENUE,175 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,4289806,Sedan,,,,
2020-02-15,15:05:00,BROOKLYN,11236,40.635166,-73.9138,POINT (-73.9138 40.635166),,,7924 FLATLANDS AVENUE,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4289765,Pick-up Truck,Station Wagon/Sport Utility Vehicle,,,
2020-02-15,00:15:00,,,40.65525,-73.952965,POINT (-73.952965 40.65525),ROGERS AVENUE,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4289376,Sedan,Station Wagon/Sport Utility Vehicle,,,
2020-02-15,19:05:00,QUEENS,11374,40.72218,-73.867226,POINT (-73.867226 40.72218),,,63-88 WOODHAVEN BOULEVARD,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4289028,Sedan,2 dr sedan,,,
2020-02-15,10:21:00,MANHATTAN,10021,40.76725,-73.95873,POINT (-73.95873 40.76725),,,315 EAST 70 STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4289550,Sedan,Pick-up Truck,,,
2020-02-15,19:01:00,BROOKLYN,11226,40.639156,-73.95315,POINT (-73.95315 40.639156),,,453 EAST 25 STREET,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,4289393,Sedan,Sedan,,,
2020-02-15,06:50:00,MANHATTAN,10002,40.711243,-73.98974,POINT (-73.98974 40.711243),CHERRY STREET,RUTGERS STREET,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4289407,Sedan,Station Wagon/Sport Utility Vehicle,,,
2020-02-15,15:28:00,BRONX,10460,40.840305,-73.86742,POINT (-73.86742 40.840305),EAST TREMONT AVENUE,BEACH AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4289248,Sedan,Taxi,,,
2020-02-15,00:00:00,,,40.67582,-73.930466,POINT (-73.930466 40.67582),DEAN STREET,,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4289201,Bus,Sedan,,,
2020-02-15,13:48:00,,,40.688995,-73.78581,POINT (-73.78581 40.688995),BREWER BOULEVARD,LINDEN BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4288832,Pick-up Truck,Sedan,,,
2020-02-15,22:00:00,BROOKLYN,11201,40.702908,-73.994446,POINT (-73.994446 40.702908),WATER STREET,CADMAN PLAZA WEST,,1,0,0,0,0,0,1,0,Backing Unsafely,Unspecified,,,,4288971,Station Wagon/Sport Utility Vehicle,Sedan,,,
